movie_id,IMDb_URL,poster_url,movie_title,genres,release_date,Animation,Children,Comedy,Adventure,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Sci_Fi,Documentary,War,Musical,Mystery,Film_Noir,Western
80,http://www.imdb.com/title/tt0112445/,https://m.media-amazon.com/images/M/MV5BMTE5ODk5MDAwN15BMl5BanBnXkFtZTYwNDA3MjE5..jpg,"White Balloon, The (Badkonake Sefid ) (1995)",['Drama'],1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81,http://www.imdb.com/title/tt0114660/,https://m.media-amazon.com/images/M/MV5BMzI0OWEzZmItOGUyOC00M2Y2LWIzNDEtY2EzYzAwNWI0ZDkyXkEyXkFqcGdeQXVyNTc1NTQxODI@..jpg,Things to Do in Denver when You're Dead (1995),"['Crime', 'Drama', 'Romance']",1995,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
82,http://www.imdb.com/title/tt0112379/,https://m.media-amazon.com/images/M/MV5BMTgwNjkwOTQ5NV5BMl5BanBnXkFtZTcwNjc3ODAyMQ@@..jpg,Antonia's Line (Antonia) (1995),['Drama'],1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,http://www.imdb.com/title/tt0114039/,https://m.media-amazon.com/images/M/MV5BMTI4NDk2MDcyNV5BMl5BanBnXkFtZTcwMTQxNTMyMQ@@..jpg,Once Upon a Time... When We Were Colored (1995),['Drama'],1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84,http://www.imdb.com/title/tt0113612/,https://m.media-amazon.com/images/M/MV5BMTY2OTM4MDI2OV5BMl5BanBnXkFtZTcwNTQxMTYxMQ@@..jpg,Last Summer in the Hamptons (1995),"['Comedy', 'Drama']",1995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
85,http://www.imdb.com/title/tt0112365/,https://m.media-amazon.com/images/M/MV5BZTc1MzY1ODAtMDhlMS00NjgyLTlkNTEtZTUwYTM4MzFkNWNmXkEyXkFqcGdeQXVyNDE5MTU2MDE@..jpg,Angels and Insects (1995),"['Drama', 'Romance']",1995,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
86,http://www.imdb.com/title/tt0118158/,https://m.media-amazon.com/images/M/MV5BNzdlZTBmYjgtZWRlZC00MDI0LTkxNzUtODdhYWYwYmJiMjY3XkEyXkFqcGdeQXVyMTY4MjE1MDA@..jpg,White Squall (1996),"['Adventure', 'Drama']",1996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87,http://www.imdb.com/title/tt0116151/,https://m.media-amazon.com/images/M/MV5BN2RhOTA4YzAtNTg3NC00NmYxLWI1YjQtYzM4NTJlYzVhZGYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Dunston Checks In (1996),"[""Children"", 'Comedy']",1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,http://www.imdb.com/title/tt0115697/,https://m.media-amazon.com/images/M/MV5BYjc2NzU0YjUtYzkyNS00NjcwLWJiM2QtM2Y3YjFhMTQ0M2I3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Black Sheep (1996),['Comedy'],1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,http://www.imdb.com/title/tt0113972/,https://m.media-amazon.com/images/M/MV5BODg1ODNjMzItYjRkMS00NmExLTkxNWUtMWYwNWM2NDU1YzU1XkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Nick of Time (1995),"['Action', 'Thriller']",1995,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
90,http://www.imdb.com/title/tt0113490/,https://m.media-amazon.com/images/M/MV5BMTM2ZmQzYmItY2M3Ny00MDQ1LWEzZTgtYWQ2MGE0MGQ3ODMwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg,"Journey of August King, The (1995)",['Drama'],1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92,http://www.imdb.com/title/tt0117002/,https://m.media-amazon.com/images/M/MV5BZWI5MzBiMjgtNDE2ZC00MTA1LWFmNWItZDQyMDA2NGE0MjQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Mary Reilly (1996),"['Drama', 'Thriller']",1996,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
93,http://www.imdb.com/title/tt0114825/,https://m.media-amazon.com/images/M/MV5BNWFlYjJiYzUtNWE1YS00YzM5LTkxYzMtN2FlMjI4NTNlNzExXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Vampire in Brooklyn (1995),"['Comedy', 'Romance']",1995,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94,http://www.imdb.com/title/tt0115639/,https://m.media-amazon.com/images/M/MV5BOTQ4OTU0ODktY2E5YS00MGFhLTgwZTEtZWFkOGMxMmFmOTg0XkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,Beautiful Girls (1996),['Drama'],1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95,http://www.imdb.com/title/tt0115759/,https://m.media-amazon.com/images/M/MV5BYzU2NDg3ZTItNzRmNy00NTQzLTljMDUtNjczOTMwZjEzNWVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Broken Arrow (1996),"['Action', 'Thriller']",1996,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
96,http://www.imdb.com/title/tt0602570/,,In the Bleak Midwinter (1995),['Comedy'],1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,http://www.imdb.com/title/tt0113247/,https://m.media-amazon.com/images/M/MV5BNDNiOTA5YjktY2Q0Ni00ODgzLWE5MWItNGExOWRlYjY2MjBlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@..jpg,"Hate (Haine, La) (1995)",['Drama'],1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98,http://www.imdb.com/title/tt0111173/,https://m.media-amazon.com/images/M/MV5BMTA5NzE3MjQ4MzFeQTJeQWpwZ15BbWU3MDQ1MDU2MjE@..jpg,Shopping (1994),"['Action', 'Thriller']",1994,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
99,http://www.imdb.com/title/tt0113283/,https://m.media-amazon.com/images/M/MV5BMTc4NDc5NzQzNF5BMl5BanBnXkFtZTcwMDUyODkxMQ@@..jpg,Heidi Fleiss: Hollywood Madam (1995),['Documentary'],1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,http://www.imdb.com/title/tt0115907/,https://m.media-amazon.com/images/M/MV5BNDlhNDc3MmEtODJkMS00YmVlLWI4MTUtNDRkMTFhYjk1NDdlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg,City Hall (1996),"['Drama', 'Thriller']",1996,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
101,http://www.imdb.com/title/tt0115734/,https://m.media-amazon.com/images/M/MV5BNDA3NGEwZGYtN2I0Yy00M2E3LWEzNmItNzUwOWUyYmUzYWZmXkEyXkFqcGdeQXVyNTgzMzU5MDI@..jpg,Bottle Rocket (1996),['Comedy'],1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,http://www.imdb.com/title/tt0117102/,https://m.media-amazon.com/images/M/MV5BMTM0MTAxMjcyMl5BMl5BanBnXkFtZTcwMTIzMTEyMQ@@..jpg,Mr. Wrong (1996),['Comedy'],1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,http://www.imdb.com/title/tt0118040/,https://m.media-amazon.com/images/M/MV5BMjQxODM0MjY2Nl5BMl5BanBnXkFtZTgwOTkwMDcyMTI@..jpg,Unforgettable (1996),['Thriller'],1996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104,http://www.imdb.com/title/tt0116483/,https://m.media-amazon.com/images/M/MV5BZWI2NjliOTYtZjE1OS00YzAyLWJjYTQtYWNmZTQzMTQzNzVjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Happy Gilmore (1996),['Comedy'],1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,http://www.imdb.com/title/tt0112579/,https://m.media-amazon.com/images/M/MV5BOTczNjIwMDM0MF5BMl5BanBnXkFtZTgwNzEzNTU1NTM@..jpg,"Bridges of Madison County, The (1995)","['Drama', 'Romance']",1995,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
106,http://www.imdb.com/title/tt0110251/,https://m.media-amazon.com/images/M/MV5BMTM1NzQ2NjQ3Ml5BMl5BanBnXkFtZTcwNzg5NjYxMQ@@..jpg,Nobody Loves Me (Keiner liebt mich) (1994),"['Comedy', 'Drama']",1994,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
107,http://www.imdb.com/title/tt0117110/,https://m.media-amazon.com/images/M/MV5BMTlmNzhiMWEtOWVjZC00NmM0LTgxNDItMDJmYTkxYTZkY2FjXkEyXkFqcGdeQXVyNTUyMzE4Mzg@..jpg,Muppet Treasure Island (1996),"['Adventure', ""Children"", 'Comedy', 'Musical']",1996,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
108,http://www.imdb.com/title/tt0112646/,https://m.media-amazon.com/images/M/MV5BMTYxNzk1NjMxN15BMl5BanBnXkFtZTcwNjk0ODkxMQ@@..jpg,Catwalk (1995),['Documentary'],1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109,http://www.imdb.com/title/tt0113276/,https://m.media-amazon.com/images/M/MV5BMTYyMTAzNDY0NF5BMl5BanBnXkFtZTcwODc4ODcxMQ@@..jpg,Headless Body in Topless Bar (1995),['Comedy'],1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,http://www.imdb.com/title/tt0112573/,https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg,Braveheart (1995),"['Action', 'Drama', 'War']",1995,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
111,http://www.imdb.com/title/tt0075314/,https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg,Taxi Driver (1976),"['Drama', 'Thriller']",1976,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
112,http://www.imdb.com/title/tt0113326/,https://m.media-amazon.com/images/M/MV5BZTUxMzY1N2YtZjM5NC00MmUzLThkNzEtYjNiYzg0MzI4MDc5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Rumble in the Bronx (1995),"['Action', 'Adventure', 'Crime']",1995,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
113,http://www.imdb.com/title/tt0115645/,https://m.media-amazon.com/images/M/MV5BMTgwODk4NDkzNF5BMl5BanBnXkFtZTcwMjA0MjUyMQ@@..jpg,Before and After (1996),"['Drama', 'Mystery']",1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
114,http://www.imdb.com/title/tt0113774/,https://m.media-amazon.com/images/M/MV5BMTc3NjY0Mjk4MV5BMl5BanBnXkFtZTcwNTAzMzUyMQ@@..jpg,Margaret's Museum (1995),['Drama'],1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115,http://www.imdb.com/title/tt0112556/,https://m.media-amazon.com/images/M/MV5BNWVlZDI1MTEtNGMxMS00ZWUyLWE4MDAtYzE5MzY0YjA2ZWM0XkEyXkFqcGdeQXVyMjQzMzQzODY@..jpg,Happiness Is in the Field (1995),['Comedy'],1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,http://www.imdb.com/title/tt0112373/,https://m.media-amazon.com/images/M/MV5BMTQ3NjcxMjEwMV5BMl5BanBnXkFtZTYwODMwNTc4..jpg,Anne Frank Remembered (1995),['Documentary'],1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
117,http://www.imdb.com/title/tt0115033/,https://m.media-amazon.com/images/M/MV5BMTg0MTE5OTMzNV5BMl5BanBnXkFtZTcwMDM0MzkzMQ@@..jpg,"Young Poisoner's Handbook, The (1995)",['Crime'],1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118,http://www.imdb.com/title/tt0116606/,https://m.media-amazon.com/images/M/MV5BMmFjYWU4YTgtZGQ1OC00ZjhlLWI3ZjMtMzZhN2I1Y2I1MWJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,If Lucy Fell (1996),"['Comedy', 'Romance']",1996,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
119,http://www.imdb.com/title/tt0114536/,https://m.media-amazon.com/images/M/MV5BN2RjYzZhZmUtNThhMi00OTE1LTljNjgtYTM1MjFlNjZjMzE3XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@..jpg,"Steal Big, Steal Little (1995)",['Comedy'],1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,http://www.imdb.com/title/tt0117427/,https://m.media-amazon.com/images/M/MV5BZDQ2ZGJlOTAtMmM1Yi00MGNlLWIwMDgtMzkzNTA1NWU3YzhiXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Race the Sun (1996),['Drama'],1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122,http://www.imdb.com/title/tt0103859/,https://m.media-amazon.com/images/M/MV5BZDZmZDU5MGYtMTU3YS00NDczLWJmOTQtOTdlODk2NmMxZjllXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Boomerang (1992),"['Comedy', 'Romance']",1992,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123,http://www.imdb.com/title/tt0109424/,https://m.media-amazon.com/images/M/MV5BMGQ5MzljNzYtMDM1My00NmI0LThlYzQtMTg0ZmQ0MTk1YjkxXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Chungking Express (1994),"['Drama', 'Mystery', 'Romance']",1994,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
125,http://www.imdb.com/title/tt0116324/,https://m.media-amazon.com/images/M/MV5BZWU5ZmIwMzktZjNmMy00Y2U3LTg4ZDctMjI4OWVlM2UwYjE0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg,Flirting With Disaster (1996),['Comedy'],1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,http://www.imdb.com/title/tt0110647/,https://m.media-amazon.com/images/M/MV5BM2U0NDQxMDEtNzU1YS00ZjM2LTg3Y2QtZGRjMDAxMzBhODRkXkEyXkFqcGdeQXVyNTUyMzE4Mzg@..jpg,"NeverEnding Story III, The (1994)","['Adventure', ""Children"", 'Fantasy']",1994,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
128,http://www.imdb.com/title/tt0110217/,https://m.media-amazon.com/images/M/MV5BMTI3ODIyODY4N15BMl5BanBnXkFtZTcwNjE3MjUyMQ@@..jpg,Jupiter's Wife (1994),['Documentary'],1994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
129,http://www.imdb.com/title/tt0114131/,https://m.media-amazon.com/images/M/MV5BMTAxMTQwNTg1NjNeQTJeQWpwZ15BbWU3MDEzMzI0MjE@..jpg,Pie in the Sky (1995),"['Comedy', 'Romance']",1995,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130,http://www.imdb.com/title/tt0112364/,https://m.media-amazon.com/images/M/MV5BNTJlZTgyYjEtN2Y4Mi00MDU4LTliNzAtZmU1N2Y3YmNhOWQwXkEyXkFqcGdeQXVyMjkyMDI4NTQ@..jpg,Angela (1995),['Drama'],1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131,http://www.imdb.com/title/tt0113107/,https://m.media-amazon.com/images/M/MV5BMjAxMzU0MzI0OF5BMl5BanBnXkFtZTcwMjI3MzMyMQ@@..jpg,Frankie Starlight (1995),"['Drama', 'Romance']",1995,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
132,http://www.imdb.com/title/tt0113451/,https://m.media-amazon.com/images/M/MV5BYTcwZDIyMDEtN2Q4MS00ZTIxLWEwMjMtM2I5NWViOTNjMGRhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg,Jade (1995),['Thriller'],1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
133,http://www.imdb.com/title/tt0114015/,https://m.media-amazon.com/images/M/MV5BNzc2YmU3MmMtNGJlZS00ODMxLTg2N2EtYzdiMDc2YzY4ZTdlXkEyXkFqcGdeQXVyODU4MjAxOQ@@..jpg,Nueba Yol (1995),"['Comedy', 'Drama']",1995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
134,http://www.imdb.com/title/tt0114500/,https://m.media-amazon.com/images/M/MV5BMTk5OTU5MTgxM15BMl5BanBnXkFtZTcwNTMwMDgyMQ@@..jpg,Sonic Outlaws (1995),['Documentary'],1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,http://www.imdb.com/title/tt0116130/,https://m.media-amazon.com/images/M/MV5BMTlkNGU1NDctNDAwZC00ZThlLWE4YTgtMWU5YjJjYzIyY2VjXkEyXkFqcGdeQXVyNTIzOTk5ODM@..jpg,Down Periscope (1996),['Comedy'],1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,http://www.imdb.com/title/tt0113125/,https://m.media-amazon.com/images/M/MV5BMTk5ODgzNDE1NV5BMl5BanBnXkFtZTcwMTY4MDMyMQ@@..jpg,From the Journals of Jean Seberg (1995),['Documentary'],1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137,http://www.imdb.com/title/tt0113756/,https://m.media-amazon.com/images/M/MV5BMjY3MjczMjQwMV5BMl5BanBnXkFtZTcwNDM3OTEzMQ@@..jpg,Man of the Year (1995),['Documentary'],1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
138,http://www.imdb.com/title/tt0113952/,https://m.media-amazon.com/images/M/MV5BNzg1MzgyMDUyNl5BMl5BanBnXkFtZTcwNTk5MjcyMQ@@..jpg,"Neon Bible, The (1995)",['Drama'],1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
139,http://www.imdb.com/title/tt0114618/,,Target (1995),"['Action', 'Drama']",1995,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
140,http://www.imdb.com/title/tt0497080/,,Up Close and Personal (1996),"['Drama', 'Romance']",1996,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
141,http://www.imdb.com/title/tt0115685/,https://m.media-amazon.com/images/M/MV5BMTM2NjExODYyOF5BMl5BanBnXkFtZTcwNTc0NjgyNA@@..jpg,"Birdcage, The (1996)",['Comedy'],1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,http://www.imdb.com/title/tt0094878/,,Shadows (Cienie) (1988),['Drama'],1988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143,http://www.imdb.com/title/tt0113200/,https://m.media-amazon.com/images/M/MV5BOTdkOGMzN2EtM2JkYi00YTNjLTlhNjAtYjVkZWRjYWVmNjI5XkEyXkFqcGdeQXVyNjU4NzAyNjg@..jpg,Gospa (1995),['Drama'],1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144,http://www.imdb.com/title/tt6155832/,,"Brothers McMullen, The (1995)",['Comedy'],1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,http://www.imdb.com/title/tt0112442/,https://m.media-amazon.com/images/M/MV5BMGE1ZTQ0ZTEtZTEwZS00NWE0LTlmMDUtMTE1ZWJiZTYzZTQ2XkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Bad Boys (1995),['Action'],1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
146,http://www.imdb.com/title/tt0112342/,https://m.media-amazon.com/images/M/MV5BZmUyZWJmZDktMjE0Yy00MjUwLTlmMmUtNTk0YjFkODUxZTVkXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,"Amazing Panda Adventure, The (1995)","['Adventure', ""Children""]",1995,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,http://www.imdb.com/title/tt0112461/,https://m.media-amazon.com/images/M/MV5BMjdlNzQxZGUtZTg5YS00ODg2LTkxMzctMDAyNmEwM2YyZjA4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,"Basketball Diaries, The (1995)",['Drama'],1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148,http://www.imdb.com/title/tt0112427/,https://m.media-amazon.com/images/M/MV5BN2I1ZGQzM2YtYTlhYy00MmRiLTlhYWUtMjk2OTMyODNjNjgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,"Awfully Big Adventure, An (1995)",['Drama'],1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
149,http://www.imdb.com/title/tt0109093/,https://m.media-amazon.com/images/M/MV5BMTIwNzE5OTkxMV5BMl5BanBnXkFtZTcwMzIxMjAwMQ@@..jpg,Amateur (1994),"['Crime', 'Drama', 'Thriller']",1994,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
150,http://www.imdb.com/title/tt0112384/,https://m.media-amazon.com/images/M/MV5BNjEzYjJmNzgtNDkwNy00MTQ4LTlmMWMtNzA4YjE2NjI0ZDg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,Apollo 13 (1995),['Drama'],13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151,http://www.imdb.com/title/tt0114287/,https://m.media-amazon.com/images/M/MV5BMjE2NTU2ODI0MV5BMl5BanBnXkFtZTcwNTIwODU2NA@@..jpg,Rob Roy (1995),"['Drama', 'Romance', 'War']",1995,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
152,http://www.imdb.com/title/tt9239510/,,"Addiction, The (1995)",['Horror'],1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
153,http://www.imdb.com/title/tt0112462/,https://m.media-amazon.com/images/M/MV5BNDdjYmFiYWEtYzBhZS00YTZkLWFlODgtY2I5MDE0NzZmMDljXkEyXkFqcGdeQXVyMTMxODk2OTU@..jpg,Batman Forever (1995),"['Action', 'Adventure', 'Comedy', 'Crime']",1995,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
154,http://www.imdb.com/title/tt0061395/,https://m.media-amazon.com/images/M/MV5BZjNkNGJjYWEtM2IyNi00ZjM5LWFlYjYtYjQ4NTU5MGFlMTI2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg,Belle de jour (1967),['Drama'],1967,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155,http://www.imdb.com/title/tt0112495/,https://m.media-amazon.com/images/M/MV5BYTg0NzU0NGQtMTgzZS00ZjJhLTllZGItM2Q4OWFmYzY2YmIzXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@..jpg,Beyond Rangoon (1995),"['Drama', 'War']",1995,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
156,http://www.imdb.com/title/tt0112541/,https://m.media-amazon.com/images/M/MV5BMzMzMTBjMzQtNGVmZS00MTg2LTgyNGYtZDRjNDIzMDJiNzY4XkEyXkFqcGdeQXVyNTM3MDMyMDQ@..jpg,Blue in the Face (1995),['Comedy'],1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,http://www.imdb.com/title/tt0109370/,https://m.media-amazon.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@..jpg,Canadian Bacon (1994),"['Comedy', 'War']",1994,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
158,http://www.imdb.com/title/tt0112642/,https://m.media-amazon.com/images/M/MV5BZThhYTlhMDUtMDhjZi00MTljLTkwMDYtOGU3ZjVlMWE4NDk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Casper (1995),"['Adventure', ""Children""]",1995,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,http://www.imdb.com/title/tt0112688/,https://m.media-amazon.com/images/M/MV5BY2JmNTUyYWQtMTZhMy00YTE4LTllNGItMDZmNTBiZTkyNjE2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg,Clockers (1995),['Drama'],1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,http://www.imdb.com/title/tt0112715/,https://m.media-amazon.com/images/M/MV5BMmQ2YWFjZGItMTNiZi00ZDFmLWE3ZTAtNTZiZTI5ZjBjYzlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Congo (1995),"['Action', 'Adventure', 'Mystery', 'Sci-Fi']",1995,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
161,http://www.imdb.com/title/tt0112740/,https://m.media-amazon.com/images/M/MV5BMmFkY2IxNTAtMWRiNS00MWU2LWI1NDYtY2YxYTQyYTk5OTBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,Crimson Tide (1995),"['Drama', 'Thriller', 'War']",1995,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
162,http://www.imdb.com/title/tt0109508/,https://m.media-amazon.com/images/M/MV5BYTViMDM5YjktMDhjNy00MjZjLTg2ODctOGI3MzkzYWNiODA0XkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Crumb (1994),['Documentary'],1994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
163,http://www.imdb.com/title/tt0112851/,https://m.media-amazon.com/images/M/MV5BYjA0NDMyYTgtMDgxOC00NGE0LWJkOTQtNDRjMjEzZmU0ZTQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Desperado (1995),"['Action', 'Romance', 'Thriller']",1995,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
164,http://www.imdb.com/title/tt0112857/,https://m.media-amazon.com/images/M/MV5BNjI3NjFiNmMtMmQ1ZC00OTUwLWJlMWMtM2UxY2M2NDQ0OWJhXkEyXkFqcGdeQXVyNTI4MjkwNjA@..jpg,Devil in a Blue Dress (1995),"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",1995,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
165,http://www.imdb.com/title/tt0112864/,https://m.media-amazon.com/images/M/MV5BZjI0ZWFiMmQtMjRlZi00ZmFhLWI4NmYtMjQ5YmY0MzIyMzRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Die Hard: With a Vengeance (1995),"['Action', 'Thriller']",1995,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
166,http://www.imdb.com/title/tt0112887/,https://m.media-amazon.com/images/M/MV5BYjEwZDUyODktOGVmOC00ZjIyLTlmM2YtZDZjY2Y2ZWE4ZjMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,"Doom Generation, The (1995)","['Comedy', 'Drama']",1995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
